timestamp_issue,timestamp_target,turbine_id,horizon_min,y_pred,y_low,y_high,model_version,forecast_quality
2026-04-21,2026-04-21,TB07,60,154.61,0.0,667.49,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB07,60,149.29,0.0,663.61,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB07,360,220.08,0.0,961.81,2.0.0_lightgbm,reference_only
2026-04-21,2026-04-21,TB07,360,205.63,0.0,948.75,2.0.0_xgboost,reference_only
2026-04-21,2026-04-21,TB07,1440,374.22,0.0,1229.75,2.0.0_lightgbm,reference_only
2026-04-21,2026-04-21,TB07,1440,409.19,0.0,1264.19,2.0.0_xgboost,reference_only
2026-04-21,2026-04-21,TB08,10,69.03,8.25,294.32,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB08,10,71.88,8.31,296.37,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB08,30,99.56,0.48,474.51,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB08,30,104.53,0.72,483.69,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB08,60,121.82,0.0,620.27,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB08,60,182.0,0.0,682.16,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB08,360,204.87,0.0,984.46,2.0.0_lightgbm,reference_only
2026-04-21,2026-04-21,TB08,360,220.47,0.0,989.53,2.0.0_xgboost,reference_only
2026-04-21,2026-04-21,TB08,1440,345.59,0.0,1230.91,2.0.0_lightgbm,reference_only
2026-04-21,2026-04-21,TB08,1440,418.8,0.0,1275.49,2.0.0_xgboost,reference_only
2026-04-21,2026-04-21,TB09,10,95.07,14.23,315.29,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB09,10,93.78,13.46,316.4,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB09,30,121.65,1.51,501.46,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB09,30,125.74,1.94,501.85,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB09,60,148.25,0.0,655.09,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB09,60,165.6,0.0,680.58,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB09,360,165.5,0.0,885.19,2.0.0_lightgbm,reference_only
2026-04-21,2026-04-21,TB09,360,207.49,0.0,926.02,2.0.0_xgboost,reference_only
2026-04-21,2026-04-21,TB09,1440,320.74,0.0,1193.62,2.0.0_lightgbm,reference_only
2026-04-21,2026-04-21,TB09,1440,365.47,0.0,1218.85,2.0.0_xgboost,reference_only
2026-04-21,2026-04-21,TB10,10,88.76,3.39,309.91,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB10,10,86.92,4.04,307.61,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB10,30,115.86,0.41,474.47,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB10,30,117.43,0.41,479.72,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB10,60,133.5,0.0,619.6,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB10,60,186.27,0.0,668.25,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB10,360,193.7,0.0,923.93,2.0.0_lightgbm,reference_only
2026-04-21,2026-04-21,TB10,360,242.81,0.0,971.63,2.0.0_xgboost,reference_only
2026-04-21,2026-04-21,TB10,1440,336.41,0.0,1182.79,2.0.0_lightgbm,reference_only
2026-04-21,2026-04-21,TB10,1440,419.23,0.0,1244.91,2.0.0_xgboost,reference_only
2026-04-21,2026-04-21,TB11,10,96.89,12.06,334.13,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB11,10,95.54,11.22,334.31,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB11,30,130.8,1.8,528.26,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB11,30,136.38,1.49,537.17,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB11,60,136.6,0.24,663.05,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB11,60,174.56,0.0,694.16,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB11,360,190.59,0.0,946.71,2.0.0_lightgbm,reference_only
2026-04-21,2026-04-21,TB11,360,245.59,0.0,1020.7,2.0.0_xgboost,reference_only
2026-04-21,2026-04-21,TB11,1440,371.21,0.0,1238.53,2.0.0_lightgbm,reference_only
2026-04-21,2026-04-21,TB11,1440,442.8,0.0,1302.24,2.0.0_xgboost,reference_only
2026-04-21,2026-04-21,TB12,10,92.83,4.39,381.4,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB12,10,93.31,4.74,384.62,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB12,30,117.33,0.53,553.96,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB12,30,147.02,0.42,589.57,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB12,60,153.52,0.0,710.2,2.0.0_lightgbm,production
2026-04-21,2026-04-21,TB12,60,149.75,0.0,735.99,2.0.0_xgboost,production
2026-04-21,2026-04-21,TB12,360,202.01,0.0,992.07,2.0.0_lightgbm,reference_only
2026-04-21,2026-04-21,TB12,360,199.31,0.0,987.77,2.0.0_xgboost,reference_only
2026-04-21,2026-04-21,TB12,1440,378.59,0.0,1247.01,2.0.0_lightgbm,reference_only
2026-04-21,2026-04-21,TB12,1440,364.08,0.0,1218.57,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB01,10,104.31,18.5,338.79,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB01,10,133.08,19.57,363.76,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB01,30,149.95,0.58,541.52,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB01,30,227.76,0.8,620.9,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB01,60,157.27,0.0,674.93,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB01,60,214.09,0.0,744.8,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB01,360,232.27,0.0,1020.26,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB01,360,270.37,0.0,1059.55,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB01,1440,426.18,0.0,1301.19,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB01,1440,444.94,0.0,1321.54,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB02,10,101.52,18.33,331.54,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB02,10,147.03,17.82,377.84,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB02,30,134.89,0.18,521.14,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB02,30,145.51,0.58,535.37,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB02,60,149.9,0.0,669.41,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB02,60,163.81,0.0,681.98,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB02,360,193.45,0.0,982.77,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB02,360,233.23,0.0,1017.8,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB02,1440,349.87,0.0,1260.31,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB02,1440,370.19,0.0,1269.73,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB03,10,73.25,0.0,308.27,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB03,10,76.73,0.0,314.17,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB03,30,113.46,0.0,511.62,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB03,30,157.14,0.0,554.61,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB03,60,166.56,0.0,690.34,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB03,60,243.96,0.0,775.06,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB03,360,296.86,0.0,1095.23,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB03,360,265.41,0.0,1054.14,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB03,1440,361.88,0.0,1243.41,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB03,1440,503.1,0.0,1379.5,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB04,10,107.78,22.21,335.06,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB04,10,135.16,19.48,369.91,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB04,30,132.93,0.51,520.68,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB04,30,231.3,0.37,621.06,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB04,60,155.01,0.0,666.43,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB04,60,189.75,0.0,703.44,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB04,360,233.74,0.0,1010.72,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB04,360,247.95,0.0,1051.7,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB04,1440,336.31,0.0,1259.34,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB04,1440,342.72,0.0,1255.99,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB05,10,123.2,23.06,384.8,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB05,10,139.66,28.67,405.26,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB05,30,165.5,4.97,595.56,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB05,30,191.81,8.7,626.8,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB05,60,159.26,0.0,727.88,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB05,60,161.17,0.0,732.29,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB05,360,287.06,0.0,1132.49,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB05,360,299.97,0.0,1140.51,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB05,1440,398.86,0.0,1325.01,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB05,1440,454.79,0.0,1366.4,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB06,10,94.79,10.5,332.2,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB06,10,101.07,10.32,344.45,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB06,30,121.27,0.04,512.07,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB06,30,163.54,0.0,557.5,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB06,60,147.58,0.0,670.52,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB06,60,190.19,0.0,716.01,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB06,360,191.1,0.0,959.86,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB06,360,249.1,0.0,1012.95,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB06,1440,353.97,0.0,1223.62,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB06,1440,368.22,0.0,1219.96,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB07,10,114.1,17.73,350.66,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB07,10,119.46,19.83,357.77,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB07,30,145.07,3.89,537.61,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB07,30,170.12,1.51,562.51,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB07,60,169.01,0.0,681.88,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB07,60,150.83,0.0,665.16,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB07,360,176.79,0.0,918.52,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB07,360,198.61,0.0,941.73,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB07,1440,372.82,0.0,1228.36,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB07,1440,414.06,0.0,1269.06,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB08,10,87.61,9.64,312.9,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB08,10,88.44,11.12,312.93,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB08,30,110.92,0.19,485.88,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB08,30,154.9,0.44,534.06,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB08,60,133.31,0.0,631.76,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB08,60,189.61,0.0,689.77,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB08,360,188.67,0.0,968.26,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB08,360,244.35,0.0,1013.41,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB08,1440,341.45,0.0,1226.77,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB08,1440,489.64,0.09,1346.33,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB09,10,69.79,6.87,290.0,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB09,10,81.6,6.41,304.22,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB09,30,108.24,0.0,488.05,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB09,30,152.65,0.18,528.77,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB09,60,132.52,0.0,639.36,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB09,60,139.21,0.0,654.19,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB09,360,183.64,0.0,903.32,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB09,360,239.91,0.0,958.43,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB09,1440,284.46,0.0,1157.34,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB09,1440,380.36,0.0,1233.75,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB10,10,109.03,18.96,330.18,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB10,10,113.62,20.15,334.31,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB10,30,131.49,3.93,490.1,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB10,30,149.21,2.17,511.5,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB10,60,145.07,0.0,631.17,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB10,60,228.85,0.0,710.82,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB10,360,215.88,0.0,946.11,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB10,360,223.44,0.0,952.26,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB10,1440,318.38,0.0,1164.76,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB10,1440,425.54,0.0,1251.22,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB11,10,82.11,6.09,319.35,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB11,10,77.74,2.47,316.51,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB11,30,128.99,0.0,526.44,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB11,30,152.11,0.0,552.9,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB11,60,124.09,0.0,650.54,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB11,60,195.5,0.0,715.11,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB11,360,178.11,0.0,934.22,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB11,360,245.95,0.0,1021.06,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB11,1440,395.08,0.0,1262.39,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB11,1440,486.41,1.0,1345.84,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB12,10,76.22,0.0,364.79,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB12,10,77.94,0.03,369.25,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB12,30,103.23,0.0,539.86,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB12,30,157.57,0.0,600.11,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB12,60,141.8,0.0,698.48,2.0.0_lightgbm,production
2026-04-22,2026-04-22,TB12,60,224.16,0.0,810.39,2.0.0_xgboost,production
2026-04-22,2026-04-22,TB12,360,191.66,0.0,981.72,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB12,360,163.59,0.0,952.05,2.0.0_xgboost,reference_only
2026-04-22,2026-04-22,TB12,1440,335.51,0.0,1203.92,2.0.0_lightgbm,reference_only
2026-04-22,2026-04-22,TB12,1440,378.73,0.0,1233.22,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB01,10,230.74,105.66,465.22,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB01,10,271.07,107.17,501.75,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB01,30,287.93,76.16,679.49,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB01,30,348.51,75.55,741.65,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB01,60,295.35,55.04,813.01,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB01,60,353.45,53.89,884.15,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB01,360,329.52,0.0,1117.51,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB01,360,341.7,0.0,1130.87,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB01,1440,494.68,2.23,1369.69,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB01,1440,506.87,0.79,1383.47,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB02,10,250.29,111.69,480.31,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB02,10,286.02,112.09,516.83,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB02,30,280.58,70.49,666.83,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB02,30,288.53,71.48,678.4,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB02,60,311.52,51.99,831.02,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB02,60,327.56,53.72,845.73,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB02,360,248.89,0.0,1038.21,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB02,360,337.87,0.18,1122.44,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB02,1440,454.97,1.24,1365.41,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB02,1440,498.01,2.47,1397.55,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB03,10,252.06,116.49,487.09,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB03,10,267.14,116.64,504.58,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB03,30,283.17,73.16,681.32,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB03,30,325.82,75.96,723.3,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB03,60,328.91,51.84,852.68,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB03,60,403.79,49.07,934.9,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB03,360,296.23,0.0,1094.6,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB03,360,367.6,0.0,1156.33,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB03,1440,476.61,4.23,1358.15,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB03,1440,551.54,3.23,1427.94,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB04,10,233.44,100.45,460.72,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB04,10,279.33,99.53,514.08,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB04,30,275.81,71.87,663.55,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB04,30,362.96,68.99,752.72,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB04,60,317.97,50.88,829.39,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB04,60,341.26,49.19,854.95,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB04,360,318.04,0.82,1095.02,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB04,360,396.14,0.0,1199.88,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB04,1440,453.13,0.27,1376.17,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB04,1440,491.07,1.82,1404.34,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB05,10,288.83,125.03,550.43,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB05,10,306.12,123.78,571.71,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB05,30,309.88,69.8,739.94,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB05,30,339.72,70.07,774.71,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB05,60,320.09,40.86,888.71,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB05,60,337.74,46.38,908.85,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB05,360,296.17,0.0,1141.6,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB05,360,442.44,0.0,1282.98,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB05,1440,495.14,0.36,1421.29,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB05,1440,583.32,1.16,1494.93,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB06,10,253.0,121.5,490.41,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB06,10,261.94,120.71,505.31,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB06,30,269.09,73.39,659.89,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB06,30,336.45,75.53,730.41,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB06,60,305.26,45.59,828.19,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB06,60,339.51,44.0,865.33,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB06,360,255.77,0.0,1024.53,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB06,360,341.34,0.0,1105.19,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB06,1440,451.97,0.59,1321.62,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB06,1440,516.2,5.51,1367.93,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB07,10,259.15,116.42,495.71,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB07,10,268.84,117.96,507.14,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB07,30,285.77,73.55,678.31,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB07,30,309.45,72.39,701.84,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB07,60,311.6,45.09,824.48,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB07,60,308.39,45.46,822.72,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB07,360,247.27,0.0,989.01,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB07,360,335.58,0.0,1078.7,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB07,1440,467.24,1.14,1322.77,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB07,1440,545.72,27.2,1400.06,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB08,10,244.23,113.54,469.53,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB08,10,240.39,112.5,464.88,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB08,30,260.92,71.23,635.88,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB08,30,331.94,74.82,711.1,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB08,60,291.72,48.65,790.17,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB08,60,344.91,53.25,845.07,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB08,360,238.33,0.0,1017.92,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB08,360,313.88,0.0,1082.94,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB08,1440,441.94,0.64,1327.27,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB08,1440,598.42,0.0,1455.11,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB09,10,235.14,111.76,455.36,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB09,10,244.44,111.14,467.06,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB09,30,261.61,65.73,641.41,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB09,30,305.19,63.42,681.3,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB09,60,288.18,44.45,795.02,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB09,60,292.58,37.85,807.56,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB09,360,259.09,0.0,978.78,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB09,360,354.08,0.0,1072.61,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB09,1440,402.41,4.28,1275.29,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB09,1440,490.21,0.42,1343.59,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB10,10,252.07,113.53,473.22,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB10,10,264.85,114.82,485.54,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB10,30,264.77,72.84,623.38,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB10,30,298.24,71.05,660.53,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB10,60,287.59,42.78,773.68,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB10,60,316.65,40.4,798.62,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB10,360,216.45,0.0,946.68,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB10,360,296.45,0.0,1025.27,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB10,1440,405.84,0.5,1252.22,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB10,1440,496.08,0.0,1321.76,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB11,10,262.14,134.09,499.38,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB11,10,267.97,134.22,506.74,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB11,30,283.02,76.7,680.48,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB11,30,308.03,76.85,708.82,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB11,60,295.24,48.78,821.69,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB11,60,339.37,48.5,858.97,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB11,360,243.19,0.0,999.31,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB11,360,287.78,0.0,1062.9,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB11,1440,503.01,3.88,1370.32,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB11,1440,603.1,5.04,1462.54,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB12,10,253.69,109.67,542.26,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB12,10,262.22,113.07,553.53,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB12,30,263.75,61.81,700.37,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB12,30,306.52,64.7,749.07,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB12,60,299.25,37.85,855.93,2.0.0_lightgbm,production
2026-04-23,2026-04-23,TB12,60,400.77,34.07,987.01,2.0.0_xgboost,production
2026-04-23,2026-04-23,TB12,360,245.02,0.0,1035.08,2.0.0_lightgbm,reference_only
2026-04-23,2026-04-23,TB12,360,297.11,0.0,1085.57,2.0.0_xgboost,reference_only
2026-04-23,2026-04-23,TB12,1440,460.76,2.19,1329.17,2.0.0_lightgbm,reference_only
