timestamp,turbine_id,anomaly_score,suspected_component,evidence,method,confirmed,verification_status
2026-03-02T04:40:00.000000000,TB12,2.5658,power_output,Statistical anomaly (z=2.57),heuristic_screening,False,SCREENING_ONLY
2026-03-02T04:50:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T06:20:00.000000000,TB12,2.7414,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-03-02T06:50:00.000000000,TB12,2.5036,power_output,Statistical anomaly (z=2.50),heuristic_screening,False,SCREENING_ONLY
2026-03-02T07:00:00.000000000,TB12,2.745,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-02T07:10:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T07:20:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T07:30:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T07:40:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T07:50:00.000000000,TB12,2.7583,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T08:00:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T08:10:00.000000000,TB12,2.6841,power_output,Statistical anomaly (z=2.68),heuristic_screening,False,SCREENING_ONLY
2026-03-02T08:20:00.000000000,TB12,2.7506,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-02T08:30:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T08:40:00.000000000,TB12,2.7233,power_output,Statistical anomaly (z=2.72),heuristic_screening,False,SCREENING_ONLY
2026-03-02T08:50:00.000000000,TB12,2.7595,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T09:00:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T09:10:00.000000000,TB12,2.7319,power_output,Statistical anomaly (z=2.73),heuristic_screening,False,SCREENING_ONLY
2026-03-02T09:20:00.000000000,TB12,2.757,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T09:30:00.000000000,TB12,2.6498,power_output,Statistical anomaly (z=2.65),heuristic_screening,False,SCREENING_ONLY
2026-03-02T09:40:00.000000000,TB12,2.7271,power_output,Statistical anomaly (z=2.73),heuristic_screening,False,SCREENING_ONLY
2026-03-02T09:50:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T10:00:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T10:10:00.000000000,TB12,2.7581,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T10:20:00.000000000,TB12,2.7585,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T10:30:00.000000000,TB12,2.7574,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T10:40:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T10:50:00.000000000,TB12,2.7536,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-02T11:00:00.000000000,TB12,2.7233,power_output,Statistical anomaly (z=2.72),heuristic_screening,False,SCREENING_ONLY
2026-03-02T11:10:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T11:20:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T11:30:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T11:40:00.000000000,TB12,2.7574,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T11:50:00.000000000,TB12,2.7377,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-03-02T12:00:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T12:10:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T12:20:00.000000000,TB12,2.7581,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T12:30:00.000000000,TB12,2.757,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T12:40:00.000000000,TB12,2.7583,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T12:50:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T13:00:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T13:10:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T13:20:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T13:30:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T13:40:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T13:50:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T14:00:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T14:10:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T14:20:00.000000000,TB12,2.7509,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-02T14:30:00.000000000,TB12,2.6507,power_output,Statistical anomaly (z=2.65),heuristic_screening,False,SCREENING_ONLY
2026-03-02T14:40:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T14:50:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T15:00:00.000000000,TB12,2.7434,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-03-02T15:10:00.000000000,TB12,2.7586,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T15:20:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T15:30:00.000000000,TB12,2.6816,power_output,Statistical anomaly (z=2.68),heuristic_screening,False,SCREENING_ONLY
2026-03-02T15:40:00.000000000,TB12,2.7163,power_output,Statistical anomaly (z=2.72),heuristic_screening,False,SCREENING_ONLY
2026-03-02T15:50:00.000000000,TB12,2.7545,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-02T16:00:00.000000000,TB12,2.5615,power_output,Statistical anomaly (z=2.56),heuristic_screening,False,SCREENING_ONLY
2026-03-02T16:10:00.000000000,TB12,2.6685,power_output,Statistical anomaly (z=2.67),heuristic_screening,False,SCREENING_ONLY
2026-03-02T16:20:00.000000000,TB12,2.7439,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-03-02T16:30:00.000000000,TB12,2.7016,power_output,Statistical anomaly (z=2.70),heuristic_screening,False,SCREENING_ONLY
2026-03-02T16:40:00.000000000,TB12,2.7375,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-03-02T16:50:00.000000000,TB12,2.7004,power_output,Statistical anomaly (z=2.70),heuristic_screening,False,SCREENING_ONLY
2026-03-02T17:00:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-02T17:10:00.000000000,TB12,2.7545,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-02T17:20:00.000000000,TB12,2.674,power_output,Statistical anomaly (z=2.67),heuristic_screening,False,SCREENING_ONLY
2026-03-02T17:50:00.000000000,TB12,2.5676,power_output,Statistical anomaly (z=2.57),heuristic_screening,False,SCREENING_ONLY
2026-03-06T14:10:00.000000000,TB12,2.5692,power_output,Statistical anomaly (z=2.57),heuristic_screening,False,SCREENING_ONLY
2026-03-06T19:40:00.000000000,TB12,2.5505,power_output,Statistical anomaly (z=2.55),heuristic_screening,False,SCREENING_ONLY
2026-03-06T21:20:00.000000000,TB12,2.633,power_output,Statistical anomaly (z=2.63),heuristic_screening,False,SCREENING_ONLY
2026-03-06T21:30:00.000000000,TB12,2.6514,power_output,Statistical anomaly (z=2.65),heuristic_screening,False,SCREENING_ONLY
2026-03-13T01:50:00.000000000,TB12,2.512,power_output,Statistical anomaly (z=2.51),heuristic_screening,False,SCREENING_ONLY
2026-03-13T02:00:00.000000000,TB12,2.6929,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-03-13T02:10:00.000000000,TB12,2.7054,power_output,Statistical anomaly (z=2.71),heuristic_screening,False,SCREENING_ONLY
2026-03-13T02:30:00.000000000,TB12,2.6688,power_output,Statistical anomaly (z=2.67),heuristic_screening,False,SCREENING_ONLY
2026-03-13T05:20:00.000000000,TB12,2.6289,power_output,Statistical anomaly (z=2.63),heuristic_screening,False,SCREENING_ONLY
2026-03-13T11:20:00.000000000,TB12,2.7436,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-03-13T11:30:00.000000000,TB12,2.5817,power_output,Statistical anomaly (z=2.58),heuristic_screening,False,SCREENING_ONLY
2026-03-13T11:40:00.000000000,TB12,2.724,power_output,Statistical anomaly (z=2.72),heuristic_screening,False,SCREENING_ONLY
2026-03-13T11:50:00.000000000,TB12,2.5188,power_output,Statistical anomaly (z=2.52),heuristic_screening,False,SCREENING_ONLY
2026-03-13T12:10:00.000000000,TB12,2.6419,power_output,Statistical anomaly (z=2.64),heuristic_screening,False,SCREENING_ONLY
2026-03-13T12:40:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-13T12:50:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-13T13:00:00.000000000,TB12,2.7441,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-03-13T13:10:00.000000000,TB12,2.7179,power_output,Statistical anomaly (z=2.72),heuristic_screening,False,SCREENING_ONLY
2026-03-13T13:20:00.000000000,TB12,2.6373,power_output,Statistical anomaly (z=2.64),heuristic_screening,False,SCREENING_ONLY
2026-03-13T13:30:00.000000000,TB12,2.5842,power_output,Statistical anomaly (z=2.58),heuristic_screening,False,SCREENING_ONLY
2026-03-13T13:40:00.000000000,TB12,2.5934,power_output,Statistical anomaly (z=2.59),heuristic_screening,False,SCREENING_ONLY
2026-03-13T13:50:00.000000000,TB12,2.5686,power_output,Statistical anomaly (z=2.57),heuristic_screening,False,SCREENING_ONLY
2026-03-13T14:00:00.000000000,TB12,2.752,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-13T14:10:00.000000000,TB12,2.5943,power_output,Statistical anomaly (z=2.59),heuristic_screening,False,SCREENING_ONLY
2026-03-13T14:20:00.000000000,TB12,2.5728,power_output,Statistical anomaly (z=2.57),heuristic_screening,False,SCREENING_ONLY
2026-03-13T14:30:00.000000000,TB12,2.5179,power_output,Statistical anomaly (z=2.52),heuristic_screening,False,SCREENING_ONLY
2026-03-13T14:40:00.000000000,TB12,2.616,power_output,Statistical anomaly (z=2.62),heuristic_screening,False,SCREENING_ONLY
2026-03-13T14:50:00.000000000,TB12,2.7221,power_output,Statistical anomaly (z=2.72),heuristic_screening,False,SCREENING_ONLY
2026-03-13T15:00:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-13T15:10:00.000000000,TB12,2.5016,power_output,Statistical anomaly (z=2.50),heuristic_screening,False,SCREENING_ONLY
2026-03-13T15:20:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-13T15:30:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-13T15:40:00.000000000,TB12,2.7002,power_output,Statistical anomaly (z=2.70),heuristic_screening,False,SCREENING_ONLY
2026-03-13T15:50:00.000000000,TB12,2.749,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-13T16:00:00.000000000,TB12,2.7568,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-13T16:10:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-13T16:20:00.000000000,TB12,2.7542,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-13T16:30:00.000000000,TB12,2.5115,power_output,Statistical anomaly (z=2.51),heuristic_screening,False,SCREENING_ONLY
2026-03-13T16:50:00.000000000,TB12,2.5579,power_output,Statistical anomaly (z=2.56),heuristic_screening,False,SCREENING_ONLY
2026-03-13T17:00:00.000000000,TB12,2.6672,power_output,Statistical anomaly (z=2.67),heuristic_screening,False,SCREENING_ONLY
2026-03-13T17:10:00.000000000,TB12,2.5864,power_output,Statistical anomaly (z=2.59),heuristic_screening,False,SCREENING_ONLY
2026-03-13T17:20:00.000000000,TB12,2.6145,power_output,Statistical anomaly (z=2.61),heuristic_screening,False,SCREENING_ONLY
2026-03-14T09:50:00.000000000,TB12,2.704,power_output,Statistical anomaly (z=2.70),heuristic_screening,False,SCREENING_ONLY
2026-03-14T10:20:00.000000000,TB12,2.6652,power_output,Statistical anomaly (z=2.67),heuristic_screening,False,SCREENING_ONLY
2026-03-14T10:30:00.000000000,TB12,2.5993,power_output,Statistical anomaly (z=2.60),heuristic_screening,False,SCREENING_ONLY
2026-03-14T10:40:00.000000000,TB12,2.7226,power_output,Statistical anomaly (z=2.72),heuristic_screening,False,SCREENING_ONLY
2026-03-14T11:00:00.000000000,TB12,2.5387,power_output,Statistical anomaly (z=2.54),heuristic_screening,False,SCREENING_ONLY
2026-03-14T11:20:00.000000000,TB12,2.5369,power_output,Statistical anomaly (z=2.54),heuristic_screening,False,SCREENING_ONLY
2026-03-14T11:30:00.000000000,TB12,2.6851,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-03-14T11:50:00.000000000,TB12,2.7495,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-14T12:00:00.000000000,TB12,2.7525,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-14T13:00:00.000000000,TB12,2.6574,power_output,Statistical anomaly (z=2.66),heuristic_screening,False,SCREENING_ONLY
2026-03-14T13:30:00.000000000,TB12,2.683,power_output,Statistical anomaly (z=2.68),heuristic_screening,False,SCREENING_ONLY
2026-03-14T13:40:00.000000000,TB12,2.7075,power_output,Statistical anomaly (z=2.71),heuristic_screening,False,SCREENING_ONLY
2026-03-14T14:00:00.000000000,TB12,2.6954,power_output,Statistical anomaly (z=2.70),heuristic_screening,False,SCREENING_ONLY
2026-03-14T14:10:00.000000000,TB12,2.6131,power_output,Statistical anomaly (z=2.61),heuristic_screening,False,SCREENING_ONLY
2026-03-14T14:20:00.000000000,TB12,2.5998,power_output,Statistical anomaly (z=2.60),heuristic_screening,False,SCREENING_ONLY
2026-03-14T14:30:00.000000000,TB12,2.7058,power_output,Statistical anomaly (z=2.71),heuristic_screening,False,SCREENING_ONLY
2026-03-14T14:40:00.000000000,TB12,2.7581,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-14T14:50:00.000000000,TB12,2.6803,power_output,Statistical anomaly (z=2.68),heuristic_screening,False,SCREENING_ONLY
2026-03-14T15:00:00.000000000,TB12,2.7257,power_output,Statistical anomaly (z=2.73),heuristic_screening,False,SCREENING_ONLY
2026-03-14T15:10:00.000000000,TB12,2.7095,power_output,Statistical anomaly (z=2.71),heuristic_screening,False,SCREENING_ONLY
2026-03-14T15:30:00.000000000,TB12,2.7468,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-14T15:40:00.000000000,TB12,2.7307,power_output,Statistical anomaly (z=2.73),heuristic_screening,False,SCREENING_ONLY
2026-03-14T15:50:00.000000000,TB12,2.5923,power_output,Statistical anomaly (z=2.59),heuristic_screening,False,SCREENING_ONLY
2026-03-14T16:10:00.000000000,TB12,2.6627,power_output,Statistical anomaly (z=2.66),heuristic_screening,False,SCREENING_ONLY
2026-03-14T16:20:00.000000000,TB12,2.6387,power_output,Statistical anomaly (z=2.64),heuristic_screening,False,SCREENING_ONLY
2026-03-14T16:50:00.000000000,TB12,2.7179,power_output,Statistical anomaly (z=2.72),heuristic_screening,False,SCREENING_ONLY
2026-03-15T07:30:00.000000000,TB12,2.6771,power_output,Statistical anomaly (z=2.68),heuristic_screening,False,SCREENING_ONLY
2026-03-15T13:20:00.000000000,TB12,2.6627,power_output,Statistical anomaly (z=2.66),heuristic_screening,False,SCREENING_ONLY
2026-03-15T14:00:00.000000000,TB12,2.6382,power_output,Statistical anomaly (z=2.64),heuristic_screening,False,SCREENING_ONLY
2026-03-15T14:10:00.000000000,TB12,2.6034,power_output,Statistical anomaly (z=2.60),heuristic_screening,False,SCREENING_ONLY
2026-03-15T14:20:00.000000000,TB12,2.7531,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-15T14:30:00.000000000,TB12,2.7491,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-15T14:40:00.000000000,TB12,2.7574,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T14:50:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T15:00:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T15:10:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T15:20:00.000000000,TB12,2.7447,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-03-15T15:30:00.000000000,TB12,2.7586,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T15:40:00.000000000,TB12,2.7574,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T15:50:00.000000000,TB12,2.7586,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T16:00:00.000000000,TB12,2.7583,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T16:10:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T16:20:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T16:30:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T16:40:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T16:50:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T17:00:00.000000000,TB12,2.7455,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-15T17:10:00.000000000,TB12,2.7536,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-15T17:20:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T17:30:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T17:40:00.000000000,TB12,2.7574,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T17:50:00.000000000,TB12,2.6841,power_output,Statistical anomaly (z=2.68),heuristic_screening,False,SCREENING_ONLY
2026-03-15T18:00:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-15T18:10:00.000000000,TB12,2.7364,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-03-15T18:20:00.000000000,TB12,2.6841,power_output,Statistical anomaly (z=2.68),heuristic_screening,False,SCREENING_ONLY
2026-03-16T11:50:00.000000000,TB12,2.6796,power_output,Statistical anomaly (z=2.68),heuristic_screening,False,SCREENING_ONLY
2026-03-16T12:00:00.000000000,TB12,2.623,power_output,Statistical anomaly (z=2.62),heuristic_screening,False,SCREENING_ONLY
2026-03-16T12:10:00.000000000,TB12,2.7527,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-16T12:20:00.000000000,TB12,2.7586,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-16T12:30:00.000000000,TB12,2.7178,power_output,Statistical anomaly (z=2.72),heuristic_screening,False,SCREENING_ONLY
2026-03-16T12:40:00.000000000,TB12,2.7296,power_output,Statistical anomaly (z=2.73),heuristic_screening,False,SCREENING_ONLY
2026-03-16T12:50:00.000000000,TB12,2.6735,power_output,Statistical anomaly (z=2.67),heuristic_screening,False,SCREENING_ONLY
2026-03-16T13:00:00.000000000,TB12,2.6041,power_output,Statistical anomaly (z=2.60),heuristic_screening,False,SCREENING_ONLY
2026-03-16T13:10:00.000000000,TB12,2.6875,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-03-16T13:20:00.000000000,TB12,2.7549,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-16T13:30:00.000000000,TB12,2.7549,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-16T13:40:00.000000000,TB12,2.7364,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-03-16T13:50:00.000000000,TB12,2.7463,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-16T14:00:00.000000000,TB12,2.7536,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-16T14:10:00.000000000,TB12,2.7328,power_output,Statistical anomaly (z=2.73),heuristic_screening,False,SCREENING_ONLY
2026-03-16T14:20:00.000000000,TB12,2.7434,power_output,Statistical anomaly (z=2.74),heuristic_screening,False,SCREENING_ONLY
2026-03-16T14:30:00.000000000,TB12,2.754,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-16T14:40:00.000000000,TB12,2.7579,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-16T14:50:00.000000000,TB12,2.7348,power_output,Statistical anomaly (z=2.73),heuristic_screening,False,SCREENING_ONLY
2026-03-16T15:00:00.000000000,TB12,2.7491,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-16T15:10:00.000000000,TB12,2.7565,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-16T15:20:00.000000000,TB12,2.7599,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-16T15:30:00.000000000,TB12,2.7518,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-16T15:40:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-16T15:50:00.000000000,TB12,2.7583,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-16T16:00:00.000000000,TB12,2.7549,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-16T16:10:00.000000000,TB12,2.75,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-16T16:20:00.000000000,TB12,2.7581,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-16T16:30:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-16T16:40:00.000000000,TB12,2.7549,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-16T16:50:00.000000000,TB12,2.7567,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-16T17:00:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-16T17:10:00.000000000,TB12,2.752,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-16T17:20:00.000000000,TB12,2.7552,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-16T17:30:00.000000000,TB12,2.7577,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-16T17:40:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-16T17:50:00.000000000,TB12,2.7576,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
2026-03-16T18:00:00.000000000,TB12,2.7542,power_output,Statistical anomaly (z=2.75),heuristic_screening,False,SCREENING_ONLY
2026-03-16T18:10:00.000000000,TB12,2.7059,power_output,Statistical anomaly (z=2.71),heuristic_screening,False,SCREENING_ONLY
2026-03-17T11:20:00.000000000,TB12,2.7016,power_output,Statistical anomaly (z=2.70),heuristic_screening,False,SCREENING_ONLY
2026-03-17T11:30:00.000000000,TB12,2.5387,power_output,Statistical anomaly (z=2.54),heuristic_screening,False,SCREENING_ONLY
2026-03-17T12:50:00.000000000,TB12,2.5333,power_output,Statistical anomaly (z=2.53),heuristic_screening,False,SCREENING_ONLY
2026-03-17T13:00:00.000000000,TB12,2.5916,power_output,Statistical anomaly (z=2.59),heuristic_screening,False,SCREENING_ONLY
2026-03-17T13:10:00.000000000,TB12,2.5945,power_output,Statistical anomaly (z=2.59),heuristic_screening,False,SCREENING_ONLY
2026-03-17T13:20:00.000000000,TB12,2.6921,power_output,Statistical anomaly (z=2.69),heuristic_screening,False,SCREENING_ONLY
2026-03-17T13:30:00.000000000,TB12,2.7552,power_output,Statistical anomaly (z=2.76),heuristic_screening,False,SCREENING_ONLY
